Disaster Subgroup,Disaster Type,Disaster Subtype,ISO,Country,Subregion,Region,Latitude,Longitude,Start Year,Total Deaths
Meteorological,Storm,Tropical cyclone,VNM,Viet Nam,South-eastern Asia,Asia,,,1992,17.0
Hydrological,Flood,Riverine flood,VNM,Viet Nam,South-eastern Asia,Asia,,,1992,55.0
Hydrological,Flood,Coastal flood,VNM,Viet Nam,South-eastern Asia,Asia,,,1992,1.0
Geophysical,Volcanic activity,Ash fall,PNG,Papua New Guinea,Melanesia,Oceania,-4.08,145.037,1992,
Hydrological,Flood,Riverine flood,IND,India,Southern Asia,Asia,,,1992,51.0
Hydrological,Mass movement (wet),Landslide (wet),IDN,Indonesia,South-eastern Asia,Asia,,,1992,75.0
Geophysical,Earthquake,Ground movement,EGY,Egypt,Northern Africa,Africa,29.888,31.223,1992,552.0
Hydrological,Flood,Riverine flood,SLV,El Salvador,Latin America and the Caribbean,Americas,,,1992,2.0
Geophysical,Earthquake,Ground movement,COL,Colombia,Latin America and the Caribbean,Americas,7.123,7.0,1992,11.0
Biological,Epidemic,Bacterial disease,CMR,Cameroon,Sub-Saharan Africa,Africa,,,1992,731.0
Biological,Epidemic,Bacterial disease,CAF,Central African Republic,Sub-Saharan Africa,Africa,,,1992,56.0
Climatological,Wildfire,Forest fire,CRI,Costa Rica,Latin America and the Caribbean,Americas,,,1992,
Hydrological,Flood,Riverine flood,PER,Peru,Latin America and the Caribbean,Americas,,,1992,
Hydrological,Flood,Flash flood,ALB,Albania,Southern Europe,Europe,,,1992,11.0
Hydrological,Mass movement (wet),Mudslide,BOL,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,,,1992,49.0
Meteorological,Storm,Tropical cyclone,FJI,Fiji,Melanesia,Oceania,,,1992,1.0
Geophysical,Earthquake,Ground movement,IDN,Indonesia,South-eastern Asia,Asia,-8.482,121.93,1992,2500.0
Hydrological,Flood,Coastal flood,VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,Americas,,,1992,3.0
Hydrological,Flood,Riverine flood,SCG,Serbia Montenegro,Southern Europe,Europe,,,1992,1.0
Biological,Epidemic,Bacterial disease,MOZ,Mozambique,Sub-Saharan Africa,Africa,,,1992,587.0
Biological,Epidemic,Bacterial disease,ZMB,Zambia,Sub-Saharan Africa,Africa,,,1992,
Biological,Epidemic,Bacterial disease,SWZ,Eswatini,Sub-Saharan Africa,Africa,,,1992,30.0
Meteorological,Storm,Storm (General),FRA,France,Western Europe,Europe,,,1992,1.0
Meteorological,Storm,Storm (General),JPN,Japan,Eastern Asia,Asia,,,1992,
Meteorological,Storm,Storm (General),BGD,Bangladesh,Southern Asia,Asia,,,1992,7.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1992,8.0
Meteorological,Storm,Hail,AUS,Australia,Australia and New Zealand,Oceania,,,1992,
Meteorological,Storm,Severe weather,USA,United States of America,Northern America,Americas,,,1992,
Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,31.726,50.778,1992,5.0
Meteorological,Storm,Severe weather,USA,United States of America,Northern America,Americas,,,1992,
Hydrological,Flood,Riverine flood,BRA,Brazil,Latin America and the Caribbean,Americas,,,1992,12.0
Meteorological,Storm,Severe weather,USA,United States of America,Northern America,Americas,,,1992,
Hydrological,Mass movement (wet),Avalanche (wet),PAK,Pakistan,Southern Asia,Asia,,,1992,55.0
Meteorological,Storm,Hail,USA,United States of America,Northern America,Americas,,,1992,
Hydrological,Flood,Riverine flood,BGD,Bangladesh,Southern Asia,Asia,,,1992,15.0
Meteorological,Storm,Hail,USA,United States of America,Northern America,Americas,,,1992,
Meteorological,Storm,Storm (General),BGD,Bangladesh,Southern Asia,Asia,,,1992,16.0
Meteorological,Storm,Severe weather,USA,United States of America,Northern America,Americas,,,1992,
Hydrological,Flood,Riverine flood,HKG,"China, Hong Kong Special Administrative Region",Eastern Asia,Asia,,,1992,5.0
Hydrological,Flood,Flood (General),AFG,Afghanistan,Southern Asia,Asia,,,1992,150.0
Meteorological,Storm,Severe weather,USA,United States of America,Northern America,Americas,,,1992,
Hydrological,Mass movement (wet),Landslide (wet),TJK,Tajikistan,Central Asia,Asia,,,1992,243.0
Meteorological,Storm,Storm (General),THA,Thailand,South-eastern Asia,Asia,,,1992,
Geophysical,Earthquake,Ground movement,AFG,Afghanistan,Southern Asia,Asia,33.377,71.317,1992,14.0
Geophysical,Earthquake,Ground movement,PAK,Pakistan,Southern Asia,Asia,33.377,71.317,1992,36.0
Meteorological,Storm,Severe weather,USA,United States of America,Northern America,Americas,,,1992,
Meteorological,Storm,Storm (General),CHL,Chile,Latin America and the Caribbean,Americas,,,1992,
Hydrological,Flood,Riverine flood,LKA,Sri Lanka,Southern Asia,Asia,,,1992,14.0
Meteorological,Storm,Storm (General),CHL,Chile,Latin America and the Caribbean,Americas,,,1992,
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1992,
Meteorological,Storm,Severe weather,USA,United States of America,Northern America,Americas,,,1992,
Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,,,1992,88.0
Meteorological,Storm,Severe weather,IND,India,Southern Asia,Asia,,,1992,60.0
Meteorological,Storm,Severe weather,USA,United States of America,Northern America,Americas,,,1992,
Hydrological,Flood,Riverine flood,BGD,Bangladesh,Southern Asia,Asia,,,1992,2.0
Meteorological,Storm,Severe weather,USA,United States of America,Northern America,Americas,,,1992,
Geophysical,Earthquake,Ground movement,USA,United States of America,Northern America,Americas,34.0,-118.15,1992,1.0
Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,,,1992,96.0
Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,,,1992,35.0
Climatological,Wildfire,Forest fire,POL,Poland,Eastern Europe,Europe,,,1992,35.0
Meteorological,Storm,Severe weather,USA,United States of America,Northern America,Americas,,,1992,
Meteorological,Storm,Storm (General),CHN,China,Eastern Asia,Asia,,,1992,448.0
Meteorological,Storm,Storm (General),NZL,New Zealand,Australia and New Zealand,Oceania,,,1992,
Hydrological,Flood,Flood (General),TJK,Tajikistan,Central Asia,Asia,,,1992,1346.0
Geophysical,Earthquake,Ground movement,UZB,Uzbekistan,Central Asia,Asia,41.019,72.429,1992,9.0
Biological,Epidemic,Bacterial disease,BDI,Burundi,Sub-Saharan Africa,Africa,,,1992,220.0
Geophysical,Earthquake,Ground movement,IDN,Indonesia,South-eastern Asia,Asia,-7.138,109.067,1992,
Meteorological,Storm,Severe weather,FRA,France,Western Europe,Europe,,,1992,47.0
Geophysical,Earthquake,Ground movement,JPN,Japan,Eastern Asia,Asia,35.106,139.644,1992,
Meteorological,Storm,Blizzard/Winter storm,CHN,China,Eastern Asia,Asia,,,1992,
Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,29.41,91.1,1992,
Biological,Epidemic,Infectious disease (General),NPL,Nepal,Southern Asia,Asia,,,1992,640.0
Biological,Epidemic,Bacterial disease,KHM,Cambodia,South-eastern Asia,Asia,,,1992,50.0
Hydrological,Flood,Riverine flood,ITA,Italy,Southern Europe,Europe,,,1992,2.0
Meteorological,Storm,Severe weather,USA,United States of America,Northern America,Americas,,,1992,
Meteorological,Storm,Severe weather,USA,United States of America,Northern America,Americas,,,1992,
Climatological,Wildfire,Forest fire,USA,United States of America,Northern America,Americas,,,1992,
Meteorological,Storm,Severe weather,USA,United States of America,Northern America,Americas,,,1992,
Meteorological,Storm,Tropical cyclone,USA,United States of America,Northern America,Americas,,,1992,6.0
Meteorological,Storm,Severe weather,USA,United States of America,Northern America,Americas,,,1992,
Meteorological,Storm,Severe weather,USA,United States of America,Northern America,Americas,,,1992,
Meteorological,Storm,Severe weather,USA,United States of America,Northern America,Americas,,,1992,
Meteorological,Storm,Severe weather,USA,United States of America,Northern America,Americas,,,1992,27.0
Meteorological,Storm,Severe weather,USA,United States of America,Northern America,Americas,,,1992,
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1992,
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1992,12.0
Biological,Epidemic,Bacterial disease,PAN,Panama,Latin America and the Caribbean,Americas,,,1992,57.0
Climatological,Wildfire,Forest fire,RUS,Russian Federation,Eastern Europe,Europe,,,1992,31.0
Hydrological,Flood,Riverine flood,RUS,Russian Federation,Eastern Europe,Europe,,,1992,
Biological,Epidemic,Infectious disease (General),BGD,Bangladesh,Southern Asia,Asia,,,1992,200.0
Hydrological,Flood,Riverine flood,BGD,Bangladesh,Southern Asia,Asia,,,1992,
Biological,Epidemic,Viral disease,PHL,Philippines,South-eastern Asia,Asia,,,1992,70.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1992,22.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1992,42.0
Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,,,1992,48.0
Hydrological,Flood,Flash flood,CHN,China,Eastern Asia,Asia,,,1992,25.0
Meteorological,Storm,Storm (General),CHN,China,Eastern Asia,Asia,,,1992,47.0
Geophysical,Mass movement (dry),Landslide (dry),CHN,China,Eastern Asia,Asia,,,1992,49.0
Meteorological,Storm,Tropical cyclone,CHN,China,Eastern Asia,Asia,,,1992,53.0
Hydrological,Mass movement (wet),Avalanche (wet),VNM,Viet Nam,South-eastern Asia,Asia,,,1992,200.0
Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,,,1992,11.0
Hydrological,Mass movement (wet),Landslide (wet),IND,India,Southern Asia,Asia,,,1992,60.0
Hydrological,Flood,Riverine flood,IND,India,Southern Asia,Asia,,,1992,16.0
Meteorological,Storm,Tropical cyclone,MEX,Mexico,Latin America and the Caribbean,Americas,,,1992,3.0
Meteorological,Storm,Blizzard/Winter storm,NZL,New Zealand,Australia and New Zealand,Oceania,,,1992,
Meteorological,Storm,Tropical cyclone,GUM,Guam,Micronesia,Oceania,,,1992,1.0
Meteorological,Extreme temperature,Cold wave,MEX,Mexico,Latin America and the Caribbean,Americas,,,1992,30.0
Meteorological,Storm,Tropical cyclone,CHN,China,Eastern Asia,Asia,,,1992,168.0
Meteorological,Storm,Tropical cyclone,TWN,Taiwan (Province of China),Eastern Asia,Asia,,,1992,8.0
Biological,Epidemic,Bacterial disease,FRA,France,Western Europe,Europe,,,1992,20.0
Hydrological,Flood,Riverine flood,FRA,France,Western Europe,Europe,,,1992,3.0
Hydrological,Flood,Riverine flood,ITA,Italy,Southern Europe,Europe,,,1992,
Meteorological,Storm,Severe weather,AUS,Australia,Australia and New Zealand,Oceania,,,1992,2.0
Climatological,Wildfire,Forest fire,USA,United States of America,Northern America,Americas,,,1992,
Biological,Epidemic,Bacterial disease,DOM,Dominican Republic,Latin America and the Caribbean,Americas,,,1992,20.0
Biological,Epidemic,Bacterial disease,UGA,Uganda,Sub-Saharan Africa,Africa,,,1992,50.0
Biological,Epidemic,Bacterial disease,PER,Peru,Latin America and the Caribbean,Americas,,,1992,690.0
Biological,Epidemic,Bacterial disease,NGA,Nigeria,Sub-Saharan Africa,Africa,,,1992,100.0
Biological,Epidemic,Bacterial disease,VEN,Venezuela (Bolivarian Republic of),Latin America and the Caribbean,Americas,,,1992,32.0
Biological,Epidemic,Bacterial disease,GTM,Guatemala,Latin America and the Caribbean,Americas,,,1992,206.0
Biological,Epidemic,Bacterial disease,ECU,Ecuador,Latin America and the Caribbean,Americas,,,1992,200.0
Biological,Epidemic,Viral disease,LAO,Lao People's Democratic Republic,South-eastern Asia,Asia,,,1992,143.0
Meteorological,Storm,Tropical cyclone,HKG,"China, Hong Kong Special Administrative Region",Eastern Asia,Asia,,,1992,
Biological,Epidemic,Bacterial disease,ZWE,Zimbabwe,Sub-Saharan Africa,Africa,,,1992,258.0
Meteorological,Storm,Storm (General),HKG,"China, Hong Kong Special Administrative Region",Eastern Asia,Asia,,,1992,2.0
Meteorological,Storm,Tropical cyclone,LAO,Lao People's Democratic Republic,South-eastern Asia,Asia,,,1992,22.0
Hydrological,Flood,Flood (General),LKA,Sri Lanka,Southern Asia,Asia,,,1992,1.0
Biological,Epidemic,Infectious disease (General),MWI,Malawi,Sub-Saharan Africa,Africa,,,1992,
Hydrological,Mass movement (wet),Avalanche (wet),RUS,Russian Federation,Eastern Europe,Europe,,,1992,
Meteorological,Storm,Storm (General),IRN,Iran (Islamic Republic of),Southern Asia,Asia,,,1992,
Meteorological,Storm,Tropical cyclone,UKR,Ukraine,Eastern Europe,Europe,,,1992,
Geophysical,Earthquake,Ground movement,GEO,Georgia,Western Asia,Asia,42.503,45.073,1992,1.0
Hydrological,Flood,Flood (General),IND,India,Southern Asia,Asia,,,1992,179.0
Hydrological,Flood,Flood (General),IDN,Indonesia,South-eastern Asia,Asia,,,1992,57.0
Hydrological,Flood,Flood (General),KOR,Republic of Korea,Eastern Asia,Asia,,,1992,5.0
Meteorological,Storm,Tropical cyclone,KOR,Republic of Korea,Eastern Asia,Asia,,,1992,
Hydrological,Flood,Riverine flood,LAO,Lao People's Democratic Republic,South-eastern Asia,Asia,,,1992,10.0
Hydrological,Flood,Flood (General),MMR,Myanmar,South-eastern Asia,Asia,,,1992,5.0
Meteorological,Storm,Storm (General),PHL,Philippines,South-eastern Asia,Asia,,,1992,26.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1992,11.0
Hydrological,Flood,Flood (General),PHL,Philippines,South-eastern Asia,Asia,,,1992,19.0
Meteorological,Storm,Tropical cyclone,THA,Thailand,South-eastern Asia,Asia,,,1992,3.0
Meteorological,Storm,Tropical cyclone,THA,Thailand,South-eastern Asia,Asia,,,1992,
Meteorological,Storm,Storm (General),THA,Thailand,South-eastern Asia,Asia,,,1992,3.0
Geophysical,Mass movement (dry),Landslide (dry),UZB,Uzbekistan,Central Asia,Asia,,,1992,1.0
Meteorological,Extreme temperature,Cold wave,NGA,Nigeria,Sub-Saharan Africa,Africa,,,1992,18.0
Meteorological,Extreme temperature,Cold wave,IND,India,Southern Asia,Asia,,,1992,275.0
Climatological,Wildfire,Forest fire,CHL,Chile,Latin America and the Caribbean,Americas,,,1992,
Climatological,Wildfire,Forest fire,CAN,Canada,Northern America,Americas,,,1992,
Meteorological,Extreme temperature,Cold wave,CAN,Canada,Northern America,Americas,,,1992,
Hydrological,Flood,Flood (General),PHL,Philippines,South-eastern Asia,Asia,,,1992,
Meteorological,Storm,Storm (General),SLB,Solomon Islands,Melanesia,Oceania,,,1992,
Biological,Infestation,Locust infestation,ETH,Ethiopia,Sub-Saharan Africa,Africa,,,1992,
Biological,Epidemic,Bacterial disease,BTN,Bhutan,Southern Asia,Asia,,,1992,
Hydrological,Flood,Riverine flood,BOL,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,,,1992,
Meteorological,Storm,Storm (General),CHN,China,Eastern Asia,Asia,,,1992,
Geophysical,Earthquake,Ground movement,USA,United States of America,Northern America,Americas,33.961,-116.32,1992,
Hydrological,Flood,Riverine flood,NLD,Netherlands (Kingdom of the),Western Europe,Europe,,,1992,
Hydrological,Flood,Flood (General),DEU,Germany,Western Europe,Europe,,,1992,
Biological,Epidemic,Bacterial disease,TZA,United Republic of Tanzania,Sub-Saharan Africa,Africa,,,1992,2231.0
Climatological,Drought,Drought,CHN,China,Eastern Asia,Asia,,,1992,
Climatological,Drought,Drought,CHN,China,Eastern Asia,Asia,,,1992,
Climatological,Drought,Drought,HTI,Haiti,Latin America and the Caribbean,Americas,,,1992,
Climatological,Drought,Drought,HUN,Hungary,Eastern Europe,Europe,,,1992,
Climatological,Drought,Drought,DNK,Denmark,Northern Europe,Europe,,,1992,
Climatological,Drought,Drought,LTU,Lithuania,Northern Europe,Europe,,,1992,
Climatological,Drought,Drought,PER,Peru,Latin America and the Caribbean,Americas,,,1992,
Climatological,Drought,Drought,MWI,Malawi,Sub-Saharan Africa,Africa,,,1992,
Climatological,Drought,Drought,CPV,Cabo Verde,Sub-Saharan Africa,Africa,,,1992,
Climatological,Drought,Drought,AUS,Australia,Australia and New Zealand,Oceania,,,1992,
Climatological,Drought,Drought,NZL,New Zealand,Australia and New Zealand,Oceania,,,1994,
Meteorological,Storm,Lightning/Thunderstorms,BGD,Bangladesh,Southern Asia,Asia,,,1993,31.0
Meteorological,Storm,Tropical cyclone,FJI,Fiji,Melanesia,Oceania,,,1993,21.0
Hydrological,Flood,Riverine flood,IDN,Indonesia,South-eastern Asia,Asia,,,1993,59.0
Hydrological,Flood,Riverine flood,IRN,Iran (Islamic Republic of),Southern Asia,Asia,,,1993,407.0
Hydrological,Flood,Flood (General),TZA,United Republic of Tanzania,Sub-Saharan Africa,Africa,,,1993,54.0
Meteorological,Storm,Tropical cyclone,TUV,Tuvalu,Polynesia,Oceania,,,1993,
Meteorological,Storm,Tropical cyclone,SLB,Solomon Islands,Melanesia,Oceania,,,1993,4.0
Geophysical,Volcanic activity,Ash fall,PHL,Philippines,South-eastern Asia,Asia,13.3,123.7,1993,79.0
Hydrological,Flood,Riverine flood,MEX,Mexico,Latin America and the Caribbean,Americas,,,1993,20.0
Hydrological,Flood,Riverine flood,CHL,Chile,Latin America and the Caribbean,Americas,,,1993,109.0
Hydrological,Flood,Flash flood,COL,Colombia,Latin America and the Caribbean,Americas,,,1993,63.0
Meteorological,Storm,Blizzard/Winter storm,CUB,Cuba,Latin America and the Caribbean,Americas,,,1993,5.0
Meteorological,Storm,Blizzard/Winter storm,MEX,Mexico,Latin America and the Caribbean,Americas,,,1993,
Hydrological,Mass movement (wet),Landslide (wet),ECU,Ecuador,Latin America and the Caribbean,Americas,,,1993,250.0
Hydrological,Mass movement (wet),Landslide (wet),ECU,Ecuador,Latin America and the Caribbean,Americas,,,1993,200.0
Meteorological,Storm,Hail,ERI,Eritrea,Sub-Saharan Africa,Africa,,,1993,3.0
Meteorological,Storm,Tropical cyclone,PNG,Papua New Guinea,Melanesia,Oceania,,,1993,15.0
Hydrological,Mass movement (wet),Avalanche (wet),PAK,Pakistan,Southern Asia,Asia,,,1993,36.0
Hydrological,Mass movement (wet),Avalanche (wet),PAK,Pakistan,Southern Asia,Asia,,,1993,22.0
Meteorological,Storm,Storm (General),MNG,Mongolia,Eastern Asia,Asia,,,1993,7.0
Hydrological,Flood,Riverine flood,YEM,Yemen,Western Asia,Asia,,,1993,31.0
Hydrological,Mass movement (wet),Mudslide,TJK,Tajikistan,Central Asia,Asia,,,1993,5.0
Meteorological,Storm,Tropical cyclone,VUT,Vanuatu,Melanesia,Oceania,,,1993,4.0
Hydrological,Flood,Riverine flood,ARG,Argentina,Latin America and the Caribbean,Americas,,,1993,
Hydrological,Flood,Riverine flood,BGD,Bangladesh,Southern Asia,Asia,,,1993,28.0
Meteorological,Storm,Tropical cyclone,BGD,Bangladesh,Southern Asia,Asia,,,1993,14.0
Hydrological,Flood,Flash flood,CUB,Cuba,Latin America and the Caribbean,Americas,,,1993,12.0
Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,30.149,50.814,1993,24.0
Hydrological,Flood,Flood (General),JAM,Jamaica,Latin America and the Caribbean,Americas,,,1993,9.0
Hydrological,Flood,Riverine flood,KAZ,Kazakhstan,Central Asia,Asia,,,1993,10.0
Hydrological,Flood,Flood (General),PNG,Papua New Guinea,Melanesia,Oceania,,,1993,
Hydrological,Flood,Riverine flood,RUS,Russian Federation,Eastern Europe,Europe,,,1993,125.0
Hydrological,Flood,Riverine flood,LKA,Sri Lanka,Southern Asia,Asia,,,1993,8.0
Hydrological,Flood,Flood (General),PAK,Pakistan,Southern Asia,Asia,,,1993,15.0
Hydrological,Flood,Flood (General),IND,India,Southern Asia,Asia,,,1993,827.0
Hydrological,Flood,Riverine flood,USA,United States of America,Northern America,Americas,,,1993,48.0
Geophysical,Earthquake,Tsunami,JPN,Japan,Eastern Asia,Asia,42.851,139.197,1993,239.0
Hydrological,Flood,Riverine flood,BGD,Bangladesh,Southern Asia,Asia,,,1993,162.0
Biological,Epidemic,Infectious disease (General),BGD,Bangladesh,Southern Asia,Asia,,,1993,38.0
Hydrological,Flood,Riverine flood,BLR,Belarus,Eastern Europe,Europe,,,1993,
Hydrological,Flood,Flood (General),GIN,Guinea,Sub-Saharan Africa,Africa,,,1993,
Geophysical,Earthquake,Ground movement,GUM,Guam,Micronesia,Oceania,12.982,144.801,1993,
Hydrological,Flood,Flash flood,NPL,Nepal,Southern Asia,Asia,,,1993,1048.0
Meteorological,Storm,Tropical cyclone,NIC,Nicaragua,Latin America and the Caribbean,Americas,,,1993,37.0
Hydrological,Flood,Flood (General),PHL,Philippines,South-eastern Asia,Asia,,,1993,5.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1993,2.0
Geophysical,Earthquake,Ground movement,SDN,Sudan,Northern Africa,Africa,15.385,31.69,1993,3.0
Hydrological,Flood,Riverine flood,UKR,Ukraine,Eastern Europe,Europe,,,1993,4.0
Meteorological,Storm,Tropical cyclone,VEN,Venezuela (Bolivarian Republic of),Latin America and the Caribbean,Americas,,,1993,100.0
Meteorological,Storm,Tropical cyclone,MEX,Mexico,Latin America and the Caribbean,Americas,,,1993,30.0
Meteorological,Storm,Hail,AUT,Austria,Western Europe,Europe,,,1993,
Meteorological,Storm,Hail,CHE,Switzerland,Western Europe,Europe,,,1993,
Meteorological,Storm,Hail,DEU,Germany,Western Europe,Europe,,,1993,
Meteorological,Storm,Hail,FRA,France,Western Europe,Europe,,,1993,2.0
Hydrological,Flood,Coastal flood,HND,Honduras,Latin America and the Caribbean,Americas,,,1993,39.0
Geophysical,Earthquake,Ground movement,IND,India,Southern Asia,Asia,16.4,74.2,1993,9748.0
Hydrological,Flood,Flash flood,MEX,Mexico,Latin America and the Caribbean,Americas,,,1993,45.0
Geophysical,Earthquake,Ground movement,PNG,Papua New Guinea,Melanesia,Oceania,-5.889,146.202,1993,53.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1993,124.0
Meteorological,Storm,Storm (General),URY,Uruguay,Latin America and the Caribbean,Americas,,,1993,
Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,,,1993,48.0
Hydrological,Mass movement (wet),Avalanche (wet),TUR,Türkiye,Western Asia,Asia,,,1993,135.0
Hydrological,Flood,Flood (General),CRI,Costa Rica,Latin America and the Caribbean,Americas,,,1993,9.0
Hydrological,Flood,Flash flood,CUB,Cuba,Latin America and the Caribbean,Americas,,,1993,34.0
Hydrological,Flood,Flash flood,HND,Honduras,Latin America and the Caribbean,Americas,,,1993,374.0
Meteorological,Storm,Tropical cyclone,IND,India,Southern Asia,Asia,,,1993,61.0
Geophysical,Earthquake,Ground movement,MEX,Mexico,Latin America and the Caribbean,Americas,16.755,-98.717,1993,
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1993,311.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1993,1.0
Meteorological,Storm,Tropical cyclone,VNM,Viet Nam,South-eastern Asia,Asia,,,1993,130.0
Meteorological,Storm,Tropical cyclone,NOR,Norway,Northern Europe,Europe,,,1993,
Hydrological,Flood,Riverine flood,BEL,Belgium,Western Europe,Europe,,,1993,
Meteorological,Storm,Storm (General),DEU,Germany,Western Europe,Europe,,,1993,6.0
Geophysical,Earthquake,Ground movement,JPN,Japan,Eastern Asia,Asia,43.3,143.691,1993,2.0
Hydrological,Flood,Flood (General),GBR,United Kingdom of Great Britain and Northern Ireland,Northern Europe,Europe,,,1993,
Hydrological,Flood,Flood (General),USA,United States of America,Northern America,Americas,,,1993,5.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1993,
Meteorological,Storm,Tropical cyclone,REU,Réunion,Sub-Saharan Africa,Africa,,,1993,14.0
Meteorological,Storm,Storm (General),LTU,Lithuania,Northern Europe,Europe,,,1993,6.0
Geophysical,Volcanic activity,Ash fall,COL,Colombia,Latin America and the Caribbean,Americas,1.2,-77.4,1993,10.0
Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,23.027,101.062,1993,
Geophysical,Volcanic activity,Ash fall,IDN,Indonesia,South-eastern Asia,Asia,,,1993,1.0
Geophysical,Volcanic activity,Ash fall,IDN,Indonesia,South-eastern Asia,Asia,-6.3,106.0,1993,2.0
Hydrological,Mass movement (wet),Avalanche (wet),RUS,Russian Federation,Eastern Europe,Europe,,,1993,239.0
Hydrological,Flood,Riverine flood,PHL,Philippines,South-eastern Asia,Asia,,,1993,23.0
Meteorological,Storm,Storm (General),ARG,Argentina,Latin America and the Caribbean,Americas,,,1993,15.0
Meteorological,Storm,Storm (General),BGD,Bangladesh,Southern Asia,Asia,,,1993,8.0
Hydrological,Flood,Flood (General),USA,United States of America,Northern America,Americas,,,1993,
Hydrological,Flood,Riverine flood,USA,United States of America,Northern America,Americas,,,1993,2.0
Meteorological,Storm,Blizzard/Winter storm,BGR,Bulgaria,Eastern Europe,Europe,,,1993,
Hydrological,Flood,Riverine flood,PER,Peru,Latin America and the Caribbean,Americas,,,1993,80.0
Meteorological,Storm,Hail,VNM,Viet Nam,South-eastern Asia,Asia,,,1993,3.0
Geophysical,Earthquake,Ground movement,WLF,Wallis and Futuna Islands,Polynesia,Oceania,-14.385,-178.252,1993,5.0
Meteorological,Storm,Storm (General),BGD,Bangladesh,Southern Asia,Asia,,,1993,300.0
Geophysical,Earthquake,Ground movement,GRC,Greece,Southern Europe,Europe,37.589,21.391,1993,1.0
Meteorological,Storm,Storm (General),ZAF,South Africa,Sub-Saharan Africa,Africa,,,1993,7.0
Meteorological,Storm,Tropical cyclone,IND,India,Southern Asia,Asia,,,1993,125.0
Hydrological,Flood,Riverine flood,SDN,Sudan,Northern Africa,Africa,,,1993,21.0
Geophysical,Earthquake,Ground movement,PER,Peru,Latin America and the Caribbean,Americas,-11.652,-76.53,1993,6.0
Hydrological,Flood,Flood (General),JPN,Japan,Eastern Asia,Asia,,,1993,
Hydrological,Flood,Flood (General),CAN,Canada,Northern America,Americas,,,1993,
Meteorological,Storm,Tornado,USA,United States of America,Northern America,Americas,,,1993,7.0
Meteorological,Storm,Storm (General),BGD,Bangladesh,Southern Asia,Asia,,,1993,9.0
Meteorological,Storm,Hail,CHN,China,Eastern Asia,Asia,,,1993,31.0
Hydrological,Flood,Flood (General),TZA,United Republic of Tanzania,Sub-Saharan Africa,Africa,,,1993,
Meteorological,Storm,Storm (General),AFG,Afghanistan,Southern Asia,Asia,,,1993,10.0
Meteorological,Storm,Storm (General),BGD,Bangladesh,Southern Asia,Asia,,,1993,25.0
Hydrological,Flood,Riverine flood,DOM,Dominican Republic,Latin America and the Caribbean,Americas,,,1993,12.0
Meteorological,Storm,Hail,IRN,Iran (Islamic Republic of),Southern Asia,Asia,,,1993,
Meteorological,Storm,Storm (General),ROU,Romania,Eastern Europe,Europe,,,1993,3.0
Meteorological,Storm,Storm (General),KOR,Republic of Korea,Eastern Asia,Asia,,,1993,32.0
Meteorological,Storm,Hail,CHE,Switzerland,Western Europe,Europe,,,1993,
Hydrological,Mass movement (wet),Mudslide,AFG,Afghanistan,Southern Asia,Asia,,,1993,115.0
Hydrological,Flood,Flash flood,IRL,Ireland,Northern Europe,Europe,,,1993,3.0
Hydrological,Mass movement (wet),Landslide (wet),HKG,"China, Hong Kong Special Administrative Region",Eastern Asia,Asia,,,1993,1.0
Meteorological,Storm,Tropical cyclone,MEX,Mexico,Latin America and the Caribbean,Americas,,,1993,7.0
Geophysical,Volcanic activity,Ash fall,JPN,Japan,Eastern Asia,Asia,32.75,130.3,1993,1.0
Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,,,1993,41.0
