Disaster Subgroup,Disaster Type,Disaster Subtype,ISO,Country,Subregion,Region,Latitude,Longitude,Start Year,Total Deaths
Meteorological,Storm,Tropical cyclone,MDG,Madagascar,Sub-Saharan Africa,Africa,,,1970,70.0
Hydrological,Mass movement (wet),Avalanche (wet),CHE,Switzerland,Western Europe,Europe,,,1970,30.0
Geophysical,Earthquake,Ground movement,TUR,Türkiye,Western Asia,Asia,39.098,29.57,1970,1086.0
Hydrological,Flood,Flood (General),COL,Colombia,Latin America and the Caribbean,Americas,,,1970,
Hydrological,Flood,Flood (General),PAN,Panama,Latin America and the Caribbean,Americas,,,1970,48.0
Hydrological,Flood,Flood (General),ECU,Ecuador,Latin America and the Caribbean,Americas,,,1970,20.0
Hydrological,Flood,Flood (General),CRI,Costa Rica,Latin America and the Caribbean,Americas,,,1970,23.0
Meteorological,Storm,Storm (General),BGD,Bangladesh,Southern Asia,Asia,,,1970,17.0
Hydrological,Mass movement (wet),Avalanche (wet),FRA,France,Western Europe,Europe,,,1970,72.0
Hydrological,Flood,Flood (General),HUN,Hungary,Eastern Europe,Europe,,,1970,300.0
Hydrological,Flood,Flood (General),ROU,Romania,Eastern Europe,Europe,,,1970,215.0
Meteorological,Storm,Tornado,USA,United States of America,Northern America,Americas,,,1970,26.0
Geophysical,Earthquake,Ground movement,PER,Peru,Latin America and the Caribbean,Americas,-9.183,-78.737,1970,66794.0
Hydrological,Flood,Flood (General),IND,India,Southern Asia,Asia,,,1970,627.0
Hydrological,Flood,Flood (General),BGD,Bangladesh,Southern Asia,Asia,,,1970,
Meteorological,Storm,Storm (General),KOR,Republic of Korea,Eastern Asia,Asia,,,1970,39.0
Hydrological,Flood,Flood (General),BRA,Brazil,Latin America and the Caribbean,Americas,,,1970,172.0
Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,37.733,55.885,1970,176.0
Meteorological,Storm,Tropical cyclone,USA,United States of America,Northern America,Americas,,,1970,11.0
Hydrological,Flood,Flood (General),NPL,Nepal,Southern Asia,Asia,,,1970,350.0
Meteorological,Storm,Tropical cyclone,MTQ,Martinique,Latin America and the Caribbean,Americas,,,1970,45.0
Meteorological,Storm,Storm (General),CAN,Canada,Northern America,Americas,,,1970,10.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1970,137.0
Hydrological,Flood,Flood (General),BEN,Benin,Sub-Saharan Africa,Africa,,,1970,
Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",USA,United States of America,Northern America,Americas,,,1970,
Hydrological,Flood,Flash flood,MMR,Myanmar,South-eastern Asia,Asia,,,1970,90.0
Meteorological,Storm,Tropical cyclone,ITA,Italy,Southern Europe,Europe,,,1970,35.0
Hydrological,Flood,Flood (General),KOR,Republic of Korea,Eastern Asia,Asia,,,1970,28.0
Geophysical,Earthquake,Ground movement,COL,Colombia,Latin America and the Caribbean,Americas,6.375,-77.438,1970,
Hydrological,Mass movement (wet),Landslide (wet),NPL,Nepal,Southern Asia,Asia,,,1970,21.0
Hydrological,Flood,Flood (General),MEX,Mexico,Latin America and the Caribbean,Americas,,,1970,35.0
Hydrological,Flood,Flood (General),BRB,Barbados,Latin America and the Caribbean,Americas,,,1970,3.0
Hydrological,Flood,Riverine flood,ITA,Italy,Southern Europe,Europe,,,1970,37.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1970,1551.0
Biological,Epidemic,Bacterial disease,CIV,Côte d’Ivoire,Sub-Saharan Africa,Africa,,,1970,120.0
Meteorological,Storm,Storm (General),BGD,Bangladesh,Southern Asia,Asia,,,1970,300.0
Hydrological,Flood,Flood (General),VNM,Viet Nam,South-eastern Asia,Asia,,,1970,237.0
Geophysical,Earthquake,Ground movement,PNG,Papua New Guinea,Melanesia,Oceania,-4.999,145.396,1970,15.0
Hydrological,Flood,Flood (General),COL,Colombia,Latin America and the Caribbean,Americas,,,1970,307.0
Hydrological,Flood,Flood (General),ECU,Ecuador,Latin America and the Caribbean,Americas,,,1970,
Meteorological,Storm,Tropical cyclone,BGD,Bangladesh,Southern Asia,Asia,,,1970,300000.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1970,786.0
Meteorological,Storm,Storm (General),IND,India,Southern Asia,Asia,,,1970,
Hydrological,Flood,Flood (General),CRI,Costa Rica,Latin America and the Caribbean,Americas,,,1970,1.0
Geophysical,Earthquake,Ground movement,ECU,Ecuador,Latin America and the Caribbean,Americas,-4.026,-80.542,1970,29.0
Geophysical,Earthquake,Ground movement,PER,Peru,Latin America and the Caribbean,Americas,-4.026,-80.542,1970,29.0
Hydrological,Flood,Flood (General),COL,Colombia,Latin America and the Caribbean,Americas,,,1970,100.0
Hydrological,Flood,Flood (General),MYS,Malaysia,South-eastern Asia,Asia,,,1970,61.0
Hydrological,Mass movement (wet),Landslide (wet),ISR,Israel,Western Asia,Asia,,,1970,20.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1970,42.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1970,
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1970,575.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1970,631.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1970,80.0
Hydrological,Flood,Flood (General),PAN,Panama,Latin America and the Caribbean,Americas,,,1970,
Meteorological,Storm,Tropical cyclone,CHN,China,Eastern Asia,Asia,,,1970,107.0
Hydrological,Flood,Flood (General),HKG,"China, Hong Kong Special Administrative Region",Eastern Asia,Asia,,,1970,
Hydrological,Flood,Flash flood,HKG,"China, Hong Kong Special Administrative Region",Eastern Asia,Asia,,,1970,
Hydrological,Flood,Flood (General),IND,India,Southern Asia,Asia,,,1970,400.0
Meteorological,Storm,Tropical cyclone,AUS,Australia,Australia and New Zealand,Oceania,,,1970,13.0
Geophysical,Earthquake,Ground movement,IND,India,Southern Asia,Asia,21.7,73.0,1970,26.0
Meteorological,Storm,Tropical cyclone,CUB,Cuba,Latin America and the Caribbean,Americas,,,1970,20.0
Meteorological,Storm,Tropical cyclone,DMA,Dominica,Latin America and the Caribbean,Americas,,,1970,
Meteorological,Storm,Tropical cyclone,GLP,Guadeloupe,Latin America and the Caribbean,Americas,,,1970,
Hydrological,Flood,Flood (General),PRI,Puerto Rico,Latin America and the Caribbean,Americas,,,1970,60.0
Hydrological,Flood,Flood (General),IDN,Indonesia,South-eastern Asia,Asia,,,1970,82.0
Geophysical,Earthquake,Ground movement,PER,Peru,Latin America and the Caribbean,Americas,-9.9,-75.6,1970,12.0
Geophysical,Earthquake,Ground movement,TUR,Türkiye,Western Asia,Asia,39.1,28.7,1970,
Climatological,Drought,Drought,BRA,Brazil,Latin America and the Caribbean,Americas,,,1970,
Climatological,Drought,Drought,BWA,Botswana,Sub-Saharan Africa,Africa,,,1970,
Hydrological,Flood,Flood (General),PRY,Paraguay,Latin America and the Caribbean,Americas,,,1971,
Geophysical,Volcanic activity,Ash fall,SLB,Solomon Islands,Melanesia,Oceania,,,1971,
Meteorological,Extreme temperature,Cold wave,ESP,Spain,Southern Europe,Europe,,,1971,400.0
Hydrological,Flood,Riverine flood,MOZ,Mozambique,Sub-Saharan Africa,Africa,,,1971,500.0
Hydrological,Flood,Flood (General),PER,Peru,Latin America and the Caribbean,Americas,,,1971,250.0
Geophysical,Volcanic activity,Ash fall,NIC,Nicaragua,Latin America and the Caribbean,Americas,,,1971,
Geophysical,Earthquake,Ground movement,ITA,Italy,Southern Europe,Europe,42.5,11.8,1971,22.0
Hydrological,Flood,Riverine flood,AUS,Australia,Australia and New Zealand,Oceania,,,1971,27.0
Geophysical,Earthquake,Ground movement,USA,United States of America,Northern America,Americas,34.416,-118.37,1971,65.0
Hydrological,Flood,Flash flood,BRA,Brazil,Latin America and the Caribbean,Americas,,,1971,130.0
Hydrological,Flood,Flood (General),COL,Colombia,Latin America and the Caribbean,Americas,,,1971,
Hydrological,Mass movement (wet),Landslide (wet),ECU,Ecuador,Latin America and the Caribbean,Americas,,,1971,20.0
Hydrological,Mass movement (wet),Landslide (wet),PER,Peru,Latin America and the Caribbean,Americas,,,1971,600.0
Hydrological,Mass movement (wet),Landslide (wet),PNG,Papua New Guinea,Melanesia,Oceania,,,1971,100.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1971,95.0
Hydrological,Flood,Flood (General),BRA,Brazil,Latin America and the Caribbean,Americas,,,1971,109.0
Biological,Epidemic,Bacterial disease,TCD,Chad,Sub-Saharan Africa,Africa,,,1971,2312.0
Meteorological,Storm,Tropical cyclone,VNM,Viet Nam,South-eastern Asia,Asia,,,1971,23.0
Geophysical,Earthquake,Ground movement,TUR,Türkiye,Western Asia,Asia,37.6,29.8,1971,57.0
Hydrological,Mass movement (wet),Mudslide,CAN,Canada,Northern America,Americas,,,1971,31.0
Meteorological,Storm,Tropical cyclone,BGD,Bangladesh,Southern Asia,Asia,,,1971,163.0
Geophysical,Earthquake,Ground movement,TUR,Türkiye,Western Asia,Asia,38.934,40.653,1971,878.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1971,57.0
Hydrological,Flood,Flood (General),IND,India,Southern Asia,Asia,,,1971,1023.0
Meteorological,Storm,Tropical cyclone,MEX,Mexico,Latin America and the Caribbean,Americas,,,1971,17.0
Meteorological,Storm,Storm (General),CHL,Chile,Latin America and the Caribbean,Americas,,,1971,
Hydrological,Flood,Flood (General),ECU,Ecuador,Latin America and the Caribbean,Americas,,,1971,
Hydrological,Flood,Flood (General),GUY,Guyana,Latin America and the Caribbean,Americas,,,1971,
Geophysical,Earthquake,Ground movement,CHL,Chile,Latin America and the Caribbean,Americas,-32.601,-71.076,1971,85.0
Meteorological,Storm,Storm (General),KOR,Republic of Korea,Eastern Asia,Asia,,,1971,64.0
Hydrological,Mass movement (wet),Landslide (wet),AFG,Afghanistan,Southern Asia,Asia,,,1971,100.0
Meteorological,Storm,Storm (General),ESP,Spain,Southern Europe,Europe,,,1971,
Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,,,1971,135.0
Hydrological,Flood,Flood (General),LAO,Lao People's Democratic Republic,South-eastern Asia,Asia,,,1971,14.0
Meteorological,Storm,Tropical cyclone,HKG,"China, Hong Kong Special Administrative Region",Eastern Asia,Asia,,,1971,115.0
Meteorological,Storm,Tropical cyclone,NIC,Nicaragua,Latin America and the Caribbean,Americas,,,1971,35.0
Hydrological,Flood,Flood (General),IND,India,Southern Asia,Asia,,,1971,300.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1971,37.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1971,57.0
Geophysical,Volcanic activity,Ash fall,VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,Americas,,,1971,
Meteorological,Storm,Tropical cyclone,VNM,Viet Nam,South-eastern Asia,Asia,,,1971,89.0
Meteorological,Storm,Tropical cyclone,IND,India,Southern Asia,Asia,,,1971,9658.0
Biological,Epidemic,Viral disease,VEN,Venezuela (Bolivarian Republic of),Latin America and the Caribbean,Americas,,,1971,1.0
Meteorological,Storm,Tropical cyclone,AUS,Australia,Australia and New Zealand,Oceania,,,1971,3.0
Meteorological,Storm,Tropical cyclone,IND,India,Southern Asia,Asia,,,1971,60.0
Hydrological,Flood,Flood (General),IND,India,Southern Asia,Asia,,,1971,
Meteorological,Storm,Blizzard/Winter storm,CAN,Canada,Northern America,Americas,,,1971,
Hydrological,Flood,Flash flood,BEL,Belgium,Western Europe,Europe,,,1971,
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1971,37.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1971,121.0
Hydrological,Flood,Flood (General),COL,Colombia,Latin America and the Caribbean,Americas,,,1971,51.0
Meteorological,Storm,Storm (General),KOR,Republic of Korea,Eastern Asia,Asia,,,1971,45.0
Meteorological,Storm,Tropical cyclone,HND,Honduras,Latin America and the Caribbean,Americas,,,1971,
Hydrological,Mass movement (wet),Landslide (wet),COL,Colombia,Latin America and the Caribbean,Americas,,,1971,200.0
Geophysical,Earthquake,Ground movement,IDN,Indonesia,South-eastern Asia,Asia,-7.2,109.1,1971,1.0
Climatological,Drought,Drought,CMR,Cameroon,Sub-Saharan Africa,Africa,,,1971,
Climatological,Drought,Drought,GHA,Ghana,Sub-Saharan Africa,Africa,,,1971,
Climatological,Drought,Drought,KEN,Kenya,Sub-Saharan Africa,Africa,,,1971,
Climatological,Drought,Drought,MAR,Morocco,Northern Africa,Africa,,,1971,
Climatological,Drought,Drought,TGO,Togo,Sub-Saharan Africa,Africa,,,1971,
Climatological,Drought,Drought,AFG,Afghanistan,Southern Asia,Asia,,,1971,
Hydrological,Flood,Flood (General),AFG,Afghanistan,Southern Asia,Asia,,,1972,150.0
Hydrological,Mass movement (wet),Landslide (wet),USA,United States of America,Northern America,Americas,,,1972,400.0
Meteorological,Extreme temperature,Heat wave,ARG,Argentina,Latin America and the Caribbean,Americas,,,1972,100.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1972,204.0
Meteorological,Storm,Tropical cyclone,VUT,Vanuatu,Melanesia,Oceania,,,1972,
Hydrological,Flood,Flood (General),BWA,Botswana,Sub-Saharan Africa,Africa,,,1972,
Hydrological,Mass movement (wet),Landslide (wet),COL,Colombia,Latin America and the Caribbean,Americas,,,1972,70.0
Meteorological,Storm,Tropical cyclone,VUT,Vanuatu,Melanesia,Oceania,,,1972,4.0
Meteorological,Storm,Blizzard/Winter storm,TUR,Türkiye,Western Asia,Asia,,,1972,30.0
Meteorological,Storm,Blizzard/Winter storm,IRN,Iran (Islamic Republic of),Southern Asia,Asia,,,1972,60.0
Meteorological,Storm,Tropical cyclone,MDG,Madagascar,Sub-Saharan Africa,Africa,,,1972,91.0
Meteorological,Storm,Tropical cyclone,MUS,Mauritius,Sub-Saharan Africa,Africa,,,1972,2.0
Geophysical,Earthquake,Ground movement,PER,Peru,Latin America and the Caribbean,Americas,-6.855,-76.726,1972,12.0
Biological,Epidemic,Viral disease,YUG,Yugoslavia,Southern Europe,Europe,,,1972,35.0
Meteorological,Storm,Tornado,BGD,Bangladesh,Southern Asia,Asia,,,1972,200.0
Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,28.415,52.765,1972,5057.0
Meteorological,Storm,Tropical cyclone,VUT,Vanuatu,Melanesia,Oceania,,,1972,
Meteorological,Storm,Tropical cyclone,PNG,Papua New Guinea,Melanesia,Oceania,,,1972,
Hydrological,Flood,Flash flood,MEX,Mexico,Latin America and the Caribbean,Americas,,,1972,37.0
Hydrological,Flood,Flood (General),HTI,Haiti,Latin America and the Caribbean,Americas,,,1972,78.0
Meteorological,Storm,Tropical cyclone,USA,United States of America,Northern America,Americas,,,1972,122.0
Meteorological,Storm,Tropical cyclone,NCL,New Caledonia,Melanesia,Oceania,,,1972,3.0
Hydrological,Flood,Flood (General),USA,United States of America,Northern America,Americas,,,1972,237.0
Hydrological,Mass movement (wet),Landslide (wet),HKG,"China, Hong Kong Special Administrative Region",Eastern Asia,Asia,,,1972,100.0
Hydrological,Flood,Flood (General),PAN,Panama,Latin America and the Caribbean,Americas,,,1972,
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1972,131.0
Hydrological,Flood,Flood (General),BGD,Bangladesh,Southern Asia,Asia,,,1972,50.0
Hydrological,Flood,Flood (General),PHL,Philippines,South-eastern Asia,Asia,,,1972,653.0
Hydrological,Mass movement (wet),Landslide (wet),JPN,Japan,Eastern Asia,Asia,,,1972,80.0
Meteorological,Extreme temperature,Heat wave,USA,United States of America,Northern America,Americas,,,1972,10.0
Hydrological,Mass movement (wet),Landslide (wet),NPL,Nepal,Southern Asia,Asia,,,1972,105.0
Hydrological,Flood,Riverine flood,KOR,Republic of Korea,Eastern Asia,Asia,,,1972,672.0
Meteorological,Storm,Tropical cyclone,IND,India,Southern Asia,Asia,,,1972,100.0
Hydrological,Flood,Flood (General),KOR,Republic of Korea,Eastern Asia,Asia,,,1972,75.0
Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,,,1972,50.0
Meteorological,Storm,Tropical cyclone,KIR,Kiribati,Micronesia,Oceania,,,1972,3.0
Meteorological,Storm,Tropical cyclone,TUV,Tuvalu,Polynesia,Oceania,,,1972,6.0
Meteorological,Storm,Storm (General),IND,India,Southern Asia,Asia,,,1972,50.0
Meteorological,Storm,Tropical cyclone,FJI,Fiji,Melanesia,Oceania,,,1972,3.0
Hydrological,Flood,Flood (General),ESP,Spain,Southern Europe,Europe,,,1972,
Meteorological,Storm,Storm (General),DFR,Germany Federal Republic,Western Europe,Europe,,,1972,54.0
Meteorological,Storm,Tropical cyclone,IND,India,Southern Asia,Asia,,,1972,80.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1972,100.0
Geophysical,Earthquake,Ground movement,NIC,Nicaragua,Latin America and the Caribbean,Americas,12.184,-86.223,1972,10000.0
Geophysical,Earthquake,Ground movement,ITA,Italy,Southern Europe,Europe,43.8,13.3,1972,1.0
Hydrological,Flood,Flood (General),HKG,"China, Hong Kong Special Administrative Region",Eastern Asia,Asia,,,1972,
Hydrological,Flood,Flood (General),HKG,"China, Hong Kong Special Administrative Region",Eastern Asia,Asia,,,1972,138.0
Hydrological,Flood,Flood (General),YMD,People's Democratic Republic of Yemen,Western Asia,Asia,,,1972,
Geophysical,Earthquake,Ground movement,PAK,Pakistan,Southern Asia,Asia,36.0,73.4,1972,100.0
Meteorological,Storm,Tropical cyclone,USA,United States of America,Northern America,Americas,,,1972,134.0
Meteorological,Storm,Storm (General),NLD,Netherlands (Kingdom of the),Western Europe,Europe,,,1972,
Meteorological,Storm,Storm (General),BEL,Belgium,Western Europe,Europe,,,1972,
Meteorological,Storm,Storm (General),GBR,United Kingdom of Great Britain and Northern Ireland,Northern Europe,Europe,,,1972,
Hydrological,Flood,Flood (General),JPN,Japan,Eastern Asia,Asia,,,1972,458.0
Geophysical,Earthquake,Ground movement,ITA,Italy,Southern Europe,Europe,43.8,13.3,1972,2.0
Geophysical,Earthquake,Ground movement,AFG,Afghanistan,Southern Asia,Asia,36.278,69.681,1972,11.0
Climatological,Drought,Drought,NPL,Nepal,Southern Asia,Asia,,,1972,
Climatological,Drought,Drought,HND,Honduras,Latin America and the Caribbean,Americas,,,1972,
Climatological,Drought,Drought,IND,India,Southern Asia,Asia,,,1972,
Climatological,Drought,Drought,IDN,Indonesia,South-eastern Asia,Asia,,,1972,
Meteorological,Storm,Storm (General),ITA,Italy,Southern Europe,Europe,,,1973,24.0
Meteorological,Storm,Tornado,ARG,Argentina,Latin America and the Caribbean,Americas,,,1973,60.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1973,2.0
Meteorological,Extreme temperature,Cold wave,IND,India,Southern Asia,Asia,,,1973,115.0
Meteorological,Storm,Storm (General),ESP,Spain,Southern Europe,Europe,,,1973,19.0
Meteorological,Storm,Storm (General),PRT,Portugal,Southern Europe,Europe,,,1973,11.0
Geophysical,Volcanic activity,Ash fall,ISL,Iceland,Northern Europe,Europe,,,1973,
Geophysical,Earthquake,Ground movement,MEX,Mexico,Latin America and the Caribbean,Americas,18.481,-102.996,1973,56.0
Hydrological,Flood,Flood (General),DZA,Algeria,Northern Africa,Africa,,,1973,21.0
Geophysical,Earthquake,Ground movement,PHL,Philippines,South-eastern Asia,Asia,13.372,122.787,1973,14.0
Hydrological,Flood,Flood (General),TUN,Tunisia,Northern Africa,Africa,,,1973,52.0
Hydrological,Flood,Flood (General),BRA,Brazil,Latin America and the Caribbean,Americas,,,1973,20.0
Hydrological,Flood,Flood (General),USA,United States of America,Northern America,Americas,,,1973,23.0
Meteorological,Storm,Tropical cyclone,FJI,Fiji,Melanesia,Oceania,,,1973,
Meteorological,Storm,Storm (General),BGD,Bangladesh,Southern Asia,Asia,,,1973,200.0
Geophysical,Earthquake,Ground movement,CRI,Costa Rica,Latin America and the Caribbean,Americas,10.679,-84.759,1973,21.0
Hydrological,Mass movement (wet),Landslide (wet),PER,Peru,Latin America and the Caribbean,Americas,,,1973,500.0
Hydrological,Flood,Flood (General),GTM,Guatemala,Latin America and the Caribbean,Americas,,,1973,5.0
Meteorological,Storm,Tropical cyclone,IDN,Indonesia,South-eastern Asia,Asia,,,1973,1650.0
Hydrological,Mass movement (wet),Landslide (wet),COL,Colombia,Latin America and the Caribbean,Americas,,,1973,16.0
Hydrological,Mass movement (wet),Landslide (wet),COL,Colombia,Latin America and the Caribbean,Americas,,,1973,200.0
Hydrological,Flood,Flash flood,MEX,Mexico,Latin America and the Caribbean,Americas,,,1973,30.0
Meteorological,Storm,Storm (General),ITA,Italy,Southern Europe,Europe,,,1973,14.0
Hydrological,Flood,Flood (General),PAK,Pakistan,Southern Asia,Asia,,,1973,474.0
Hydrological,Flood,Flood (General),MEX,Mexico,Latin America and the Caribbean,Americas,,,1973,100.0
Geophysical,Earthquake,Ground movement,MEX,Mexico,Latin America and the Caribbean,Americas,18.267,-96.598,1973,500.0
Meteorological,Extreme temperature,Heat wave,USA,United States of America,Northern America,Americas,,,1973,22.0
Hydrological,Flood,Flood (General),CAF,Central African Republic,Sub-Saharan Africa,Africa,,,1973,
Hydrological,Mass movement (wet),Landslide (wet),HND,Honduras,Latin America and the Caribbean,Americas,,,1973,2800.0
Meteorological,Storm,Storm (General),ITA,Italy,Southern Europe,Europe,,,1973,
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1973,26.0
Hydrological,Flood,Riverine flood,COL,Colombia,Latin America and the Caribbean,Americas,,,1973,9.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1973,50.0
Meteorological,Storm,Tropical cyclone,JAM,Jamaica,Latin America and the Caribbean,Americas,,,1973,6.0
Hydrological,Flood,Flash flood,ESP,Spain,Southern Europe,Europe,,,1973,500.0
Meteorological,Storm,Tropical cyclone,VNM,Viet Nam,South-eastern Asia,Asia,,,1973,100.0
Hydrological,Flood,Flood (General),PAN,Panama,Latin America and the Caribbean,Americas,,,1973,7.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1973,270.0
Hydrological,Flood,Flood (General),TUN,Tunisia,Northern Africa,Africa,,,1973,59.0
Hydrological,Flood,Flood (General),AUS,Australia,Australia and New Zealand,Oceania,,,1973,12.0
Meteorological,Storm,Tropical cyclone,FJI,Fiji,Melanesia,Oceania,,,1973,59.0
Meteorological,Storm,Tropical cyclone,BGD,Bangladesh,Southern Asia,Asia,,,1973,1000.0
Meteorological,Extreme temperature,Cold wave,IND,India,Southern Asia,Asia,,,1973,146.0
Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",GMB,Gambia,Sub-Saharan Africa,Africa,,,1973,
Meteorological,Storm,Tropical cyclone,TON,Tonga,Polynesia,Oceania,,,1973,3.0
Hydrological,Flood,Flood (General),PHL,Philippines,South-eastern Asia,Asia,,,1973,3.0
Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",HKG,"China, Hong Kong Special Administrative Region",Eastern Asia,Asia,,,1973,
Meteorological,Storm,Tropical cyclone,HKG,"China, Hong Kong Special Administrative Region",Eastern Asia,Asia,,,1973,1.0
Hydrological,Flood,Flood (General),ECU,Ecuador,Latin America and the Caribbean,Americas,,,1973,
Hydrological,Flood,Flood (General),YMN,Yemen Arab Republic,Western Asia,Asia,,,1973,60.0
Hydrological,Flood,Flood (General),USA,United States of America,Northern America,Americas,,,1973,33.0
Hydrological,Flood,Flood (General),BGD,Bangladesh,Southern Asia,Asia,,,1973,427.0
Meteorological,Storm,Storm (General),BGD,Bangladesh,Southern Asia,Asia,,,1973,700.0
Hydrological,Mass movement (wet),Landslide (wet),ECU,Ecuador,Latin America and the Caribbean,Americas,,,1973,25.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1973,48.0
Hydrological,Flood,Flood (General),BGD,Bangladesh,Southern Asia,Asia,,,1973,
Meteorological,Storm,Storm (General),JPN,Japan,Eastern Asia,Asia,,,1973,101.0
Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,31.398,100.581,1973,
Geophysical,Earthquake,Ground movement,USA,United States of America,Northern America,Americas,34.1,-119.0,1973,
Geophysical,Earthquake,Ground movement,USA,United States of America,Northern America,Americas,19.936,-155.098,1973,
Geophysical,Earthquake,Ground movement,JPN,Japan,Eastern Asia,Asia,43.233,145.785,1973,
Climatological,Drought,Drought,CRI,Costa Rica,Latin America and the Caribbean,Americas,,,1973,
Climatological,Drought,Drought,ETH,Ethiopia,Sub-Saharan Africa,Africa,,,1973,100000.0
Climatological,Drought,Drought,SOM,Somalia,Sub-Saharan Africa,Africa,,,1974,19000.0
Meteorological,Storm,Storm (General),IDN,Indonesia,South-eastern Asia,Asia,,,1974,10.0
Hydrological,Mass movement (wet),Avalanche (wet),CSK,Czechoslovakia,Eastern Europe,Europe,,,1974,14.0
Hydrological,Flood,Flood (General),BOL,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,,,1974,31.0
Meteorological,Storm,Storm (General),ARG,Argentina,Latin America and the Caribbean,Americas,,,1974,100.0
Hydrological,Flood,Flood (General),ZAF,South Africa,Sub-Saharan Africa,Africa,,,1974,26.0
Hydrological,Flood,Flood (General),SYR,Syrian Arab Republic,Western Asia,Asia,,,1974,
Hydrological,Flood,Flood (General),BRA,Brazil,Latin America and the Caribbean,Americas,,,1974,205.0
Hydrological,Flood,Flood (General),DZA,Algeria,Northern Africa,Africa,,,1974,11.0
Biological,Epidemic,Bacterial disease,LSO,Lesotho,Sub-Saharan Africa,Africa,,,1974,
Meteorological,Storm,Tornado,USA,United States of America,Northern America,Americas,,,1974,322.0
Hydrological,Mass movement (wet),Landslide (wet),JPN,Japan,Eastern Asia,Asia,,,1974,17.0
Hydrological,Mass movement (wet),Landslide (wet),PER,Peru,Latin America and the Caribbean,Americas,,,1974,310.0
Hydrological,Flood,Flood (General),TZA,United Republic of Tanzania,Sub-Saharan Africa,Africa,,,1974,25.0
Hydrological,Mass movement (wet),Landslide (wet),BRA,Brazil,Latin America and the Caribbean,Americas,,,1974,91.0
Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,28.4,104.1,1974,20000.0
Geophysical,Earthquake,Ground movement,JPN,Japan,Eastern Asia,Asia,34.522,138.74,1974,30.0
Hydrological,Flood,Flood (General),CHL,Chile,Latin America and the Caribbean,Americas,,,1974,32.0
Hydrological,Flood,Flood (General),RWA,Rwanda,Sub-Saharan Africa,Africa,,,1974,
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1974,106.0
Meteorological,Storm,Tropical cyclone,MEX,Mexico,Latin America and the Caribbean,Americas,,,1974,13.0
Hydrological,Mass movement (wet),Landslide (wet),COL,Colombia,Latin America and the Caribbean,Americas,,,1974,300.0
Biological,Infestation,Worms infestation,YMN,Yemen Arab Republic,Western Asia,Asia,,,1974,
Hydrological,Flood,Flood (General),BGD,Bangladesh,Southern Asia,Asia,,,1974,28700.0
Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,,,1974,33.0
Hydrological,Mass movement (wet),Avalanche (wet),SUN,Soviet Union,Eastern Europe,Europe,,,1974,13.0
